pv_measurement,building
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
4.4,0
0.0,1
0.0,2
0.0,1
14.299999999999997,0
57.19999999999999,0
4.3125,1
0.0,2
40.92,0
3.45,1
0.0,2
1.725,1
0.0,2
27.94,0
0.0,2
0.0,1
8.36,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
7.48,0
0.0,2
6.9,1
155.54,0
0.0,2
25.0125,1
9.8,2
288.42,0
9.8,2
18.1125,1
136.62,0
39.6,0
0.0,2
4.3125,1
0.0,2
0.22,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
3.74,0
0.0,1
0.0,2
9.8,2
9.4875,1
215.82000000000002,0
26.7375,1
19.6,2
707.96,0
29.400000000000002,2
27.6,1
925.9799999999999,0
24.15,1
313.94,0
19.6,2
0.8625,1
25.080000000000002,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
3.52,0
58.300000000000004,0
1.725,1
0.0,2
10.35,1
9.8,2
150.48000000000002,0
330.44,0
34.5,1
19.6,2
148.28,0
13.8,1
9.8,2
9.8,2
4.3125,1
62.699999999999996,0
0.0,2
0.44,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
7.699999999999999,0
0.0,1
0.0,1
18.26,0
0.0,2
19.6,2
119.23999999999998,0
18.975,1
107.8,0
19.6,2
17.25,1
19.6,2
21.5625,1
152.67999999999998,0
9.8,2
55.88,0
4.3125,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
1.54,0
0.0,2
0.0,1
8.625,1
76.12,0
9.8,2
39.2,2
50.025,1
322.3,0
111.76,0
10.35,1
19.6,2
8.139999999999999,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
7.260000000000001,0
0.0,2
0.0,1
6.0375,1
106.7,0
9.8,2
19.6,2
237.82,0
22.425,1
55.2,1
49.0,2
1221.22,0
545.1600000000001,0
31.05,1
39.2,2
38.94,0
3.45,1
9.8,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
16.72,0
7.7625,1
9.8,2
134.86,0
19.6,2
12.075,1
288.64,0
6.0375,1
65.78,0
9.8,2
0.8625,1
0.0,2
22.220000000000002,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
3.45,1
50.82,0
9.8,2
132.88,0
19.6,2
12.9375,1
19.6,2
23.2875,1
372.02000000000004,0
589.82,0
24.15,1
29.400000000000002,2
129.35999999999999,0
19.6,2
6.0375,1
1.725,1
17.38,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
5.06,0
8.625,1
128.26,0
9.8,2
565.4,0
25.875,1
29.400000000000002,2
1406.68,0
56.925,1
58.800000000000004,2
827.64,0
21.5625,1
29.400000000000002,2
6.9,1
344.96000000000004,0
9.8,2
0.0,1
11.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
23.32,0
0.0,1
10.35,1
9.8,2
173.14000000000001,0
13.8,1
19.6,2
155.76,0
19.6,2
15.525,1
113.74000000000001,0
46.86,0
4.3125,1
9.8,2
1.725,1
34.32,0
0.0,2
0.0,1
0.0,2
0.22,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
7.260000000000001,0
0.0,2
70.18,0
6.9,1
19.6,2
156.85999999999999,0
29.400000000000002,2
30.1875,1
111.32000000000001,0
20.7,1
19.6,2
6.0375,1
9.8,2
50.160000000000004,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
5.9399999999999995,0
0.0,2
0.0,1
9.8,2
92.4,0
11.2125,1
39.2,2
40.5375,1
267.08,0
39.2,2
368.28,0
47.4375,1
39.2,2
407.65999999999997,0
44.85,1
10.35,1
91.52,0
9.8,2
0.0,2
0.0,1
11.219999999999999,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
82.5,0
14.6625,1
9.8,2
204.82000000000002,0
34.5,1
39.2,2
49.0,2
52.6125,1
295.02,0
32.775,1
29.400000000000002,2
172.04000000000002,0
10.35,1
9.8,2
65.78,0
0.22,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
77.0,0
12.075,1
9.8,2
221.76,0
39.2,2
41.4,1
144.1,0
28.4625,1
29.400000000000002,2
4.3125,1
9.8,2
35.64,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
2.64,0
116.60000000000001,0
9.8,2
18.975,1
18.1125,1
118.58000000000001,0
29.400000000000002,2
10.35,1
29.400000000000002,2
71.72,0
24.2,0
0.8625,1
9.8,2
0.0,2
0.8625,1
5.72,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
15.180000000000001,0
0.0,2
143.0,0
9.8,2
12.075,1
9.8,2
13.8,1
142.34,0
19.8375,1
233.20000000000002,0
29.400000000000002,2
241.78,0
39.2,2
17.25,1
151.14000000000001,0
9.4875,1
19.6,2
16.279999999999998,0
0.0,2
0.8625,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.44,0
0.0,1
26.619999999999997,0
9.8,2
5.175,1
78.32,0
19.6,2
22.425,1
49.0,2
280.5,0
28.4625,1
39.2,2
353.1,0
81.18,0
9.8,2
5.175,1
0.0,2
0.0,1
6.16,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,1
0.22,0
0.0,2
30.800000000000004,0
0.8625,1
0.0,2
0.0,2
19.8,0
0.8625,1
1.725,1
0.0,2
38.279999999999994,0
47.3,0
0.0,1
0.0,2
0.0,2
19.36,0
0.0,1
0.0,1
0.0,2
8.139999999999999,0
3.3,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
7.260000000000001,0
0.0,2
27.28,0
0.0,1
0.0,2
0.0,1
37.839999999999996,0
0.0,2
0.0,2
0.0,1
5.5,0
0.22,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
15.400000000000002,0
104.28,0
9.8,2
0.8625,1
29.400000000000002,2
6.0375,1
230.56,0
223.96,0
29.400000000000002,2
6.9,1
39.2,2
7.7625,1
306.02,0
120.78000000000002,0
19.6,2
1.725,1
0.0,1
31.24,0
9.8,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
9.8,2
0.0,1
68.75,0
261.25,0
29.400000000000002,2
6.0375,1
12.075,1
522.5,0
68.60000000000001,2
58.800000000000004,2
10.35,1
357.5,0
206.25,0
39.2,2
6.0375,1
39.2,2
5.175,1
206.25,0
68.75,0
9.8,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
116.16000000000001,0
0.0,2
6.0375,1
1037.3,0
29.400000000000002,2
49.0,2
1668.04,0
24.15,1
68.60000000000001,2
1970.1,0
87.1125,1
62.9625,1
58.800000000000004,2
1230.46,0
555.5,0
39.2,2
33.637499999999996,1
7.7625,1
126.27999999999999,0
9.8,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
12.1,0
0.0,2
9.8,2
4.3125,1
56.1,0
202.62,0
39.2,2
42.2625,1
46.575,1
232.75999999999996,0
49.0,2
39.2,2
166.98,0
33.637499999999996,1
19.6,2
8.625,1
65.11999999999999,0
0.0,2
0.8625,1
13.42,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
1.1,0
0.0,2
0.0,1
282.48,0
8.625,1
9.8,2
59.5125,1
1586.8600000000001,0
29.400000000000002,2
95.7375,1
68.60000000000001,2
2181.74,0
84.525,1
2239.16,0
88.2,2
78.4,2
53.475,1
1846.8999999999999,0
501.38000000000005,0
18.1125,1
29.400000000000002,2
9.8,2
135.96,0
4.3125,1
0.22,0
0.0,2
0.0,1
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
22.220000000000002,0
0.0,2
0.8625,1
9.8,2
52.58,0
6.0375,1
6.9,1
59.400000000000006,0
19.6,2
18.975,1
111.76,0
29.400000000000002,2
128.92,0
24.15,1
29.400000000000002,2
9.8,2
6.0375,1
55.22,0
9.8,2
2.5875,1
38.5,0
1.1,0
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,2
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
13.42,0
0.0,2
29.400000000000002,2
30.1875,1
229.24,0
334.18,0
68.60000000000001,2
56.925,1
415.58,0
75.9,1
68.60000000000001,2
57.7875,1
362.56,0
68.60000000000001,2
29.400000000000002,2
24.15,1
126.27999999999999,0
3.45,1
9.8,2
37.839999999999996,0
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
11.2125,1
61.38,0
9.8,2
160.82,0
28.4625,1
39.2,2
223.30000000000004,0
39.2,2
47.4375,1
29.400000000000002,2
153.78,0
34.5,1
15.525,1
19.6,2
95.7,0
149.60000000000002,0
29.325,1
29.400000000000002,2
1.725,1
9.8,2
26.4,0
0.0,1
0.22,0
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
7.7625,1
385.0,0
9.8,2
29.400000000000002,2
1567.5,0
44.85,1
66.41250000000001,1
1801.25,0
39.2,2
701.25,0
50.025,1
39.2,2
921.25,0
88.2,2
79.35,1
1155.0,0
78.4,2
82.8,1
19.6,2
21.5625,1
330.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,0
0.0,1
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,1
0.0,2
0.0,0
0.0,1
0.0,2
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
4.18,0
256.3,0
9.8,2
10.35,1
76.7625,1
1608.64,0
39.2,2
68.60000000000001,2
63.825,1
890.12,0
2538.7999999999997,0
107.80000000000001,2
131.1,1
72.45,1
573.5400000000001,0
58.800000000000004,2
49.0,2
126.7875,1
947.5400000000001,0
89.75999999999999,0
9.8,2
6.0375,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
0.0,2
0.0,1
0.0,0
0.0,0
0.0,2
0.0,1
0.0,1
0.0,0
0.0,2
